text,reviewId,url,placeId,categoryName,stars,title,reviewImageUrls/0,genre,prompt,completion
"Staying in the Villas are a bit different than the rooms inside the main building. They give off apartment vibes. Very nicely decorated and clean. They do not offer complimentary breakfast!!

***If you are traveling with an ESA they are now considering them as pets and will charge you a daily fee*** this resort is a 100% smoke free environment

Indoor pool and jacuzzi to enjoy. Also has plenty other amenities to relax. A bit pricey but definitely worth it.",ChdDSUhNMG9nS0VJQ0FnSUNLbTd2eTBBRRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,4.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipNkOUn8Cp6cQ5hFfJf94g8Ox9_wRVoqS2BkQtUr=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Staying in the Villas are a bit different than the rooms inside the main building. They give off apartment vibes. Very nicely decorated and clean. They do not offer complimentary breakfast!!

***If you are traveling with an ESA they are now considering them as pets and will charge you a daily fee*** this resort is a 100% smoke free environment

Indoor pool and jacuzzi to enjoy. Also has plenty other amenities to relax. A bit pricey but definitely worth it."
"We checked in today and so far this place has exceeded our expectations. Staff has been incredibly friendly and helpful. We checked into on of the suites snd recived a text from. The concierges to help us with anything we needed. We texted them a few times to get some information and they were very prompt, helpful and really nice. The room is wonderful, very clean  and modern. See pics. Were going to us the heated pool , hot tub and will try the on site restaurant, will update our review post.
Update, we did goto the indoor pool and it was enchanting. Indoor heated pool was great. You get cards for towel service when you check in and get a fresh towel when you arrive to the pool. The jacuzzi was corded off due to maintenance. While that was dissapointing for our evening I greatly appreciated thier concern for guests safety.
We also had dinner at the restaurant and that was incredible. They have this seafood dish with a tomato broth that was divine. Everyone in our party raved about thier food.
Breakfast, we would advise to skip the buffet, it was not up to the rest of the standards. Pastries were days old, the hot fares were mediocre.  The fruit was nice but that was not worth the price. So I would suggest breakfast offsite and there close places to choose from.
Breakfast aside this place us great and we'll worth the price, we loved our stay.",ChZDSUhNMG9nS0VJQ0FnSUM2dGRDZkFREAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipOZ1Zp9BWr8l5ml6bheQQPnT1cnBXyN-bmT5rj8=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"We checked in today and so far this place has exceeded our expectations. Staff has been incredibly friendly and helpful. We checked into on of the suites snd recived a text from. The concierges to help us with anything we needed. We texted them a few times to get some information and they were very prompt, helpful and really nice. The room is wonderful, very clean  and modern. See pics. Were going to us the heated pool , hot tub and will try the on site restaurant, will update our review post.
Update, we did goto the indoor pool and it was enchanting. Indoor heated pool was great. You get cards for towel service when you check in and get a fresh towel when you arrive to the pool. The jacuzzi was corded off due to maintenance. While that was dissapointing for our evening I greatly appreciated thier concern for guests safety.
We also had dinner at the restaurant and that was incredible. They have this seafood dish with a tomato broth that was divine. Everyone in our party raved about thier food.
Breakfast, we would advise to skip the buffet, it was not up to the rest of the standards. Pastries were days old, the hot fares were mediocre.  The fruit was nice but that was not worth the price. So I would suggest breakfast offsite and there close places to choose from.
Breakfast aside this place us great and we'll worth the price, we loved our stay."
"Had a group stay here. Very comfortable and clean rooms. Used the laundry facilities here and they were reasonably priced at $1.50 per washer & $1.50 for 45 minutes of dryer ( add 25 cents for 15 minutes extra time on dryer)

Bathroom was clean. This hotel gives extra supplies as well such as 2 qtips, a nail filer etc etc.

Room was spacious, clean and had its own printer for business folks

Bed was so comfortable and soft to the touch.

Overall, a great experience with this hotel",ChZDSUhNMG9nS0VJQ0FnSUQ2LTZHMFFBEAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipMrb4N1Z-YUnnCsUixuRd0nKEKowKH59QOh9VTK=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Had a group stay here. Very comfortable and clean rooms. Used the laundry facilities here and they were reasonably priced at $1.50 per washer & $1.50 for 45 minutes of dryer ( add 25 cents for 15 minutes extra time on dryer)

Bathroom was clean. This hotel gives extra supplies as well such as 2 qtips, a nail filer etc etc.

Room was spacious, clean and had its own printer for business folks

Bed was so comfortable and soft to the touch.

Overall, a great experience with this hotel"
"Beautiful property, fabulous for events. Food was terrific, drinks were well made. Nice pool, employees were very helpful, and friendly. Rooms were clean and stocked with necessary items. Definitely recommend.",ChZDSUhNMG9nS0VJQ0FnSURJMXVmSWR3EAE,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipNmEh-xubEUJARdDBKRyQRO-A7n1d5CAs8uPhzD=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Beautiful property, fabulous for events. Food was terrific, drinks were well made. Nice pool, employees were very helpful, and friendly. Rooms were clean and stocked with necessary items. Definitely recommend."
"Came here for a conference years ago and visited recently for a 2 night getaway. Had a wonderful relaxing time. Great location to many places in the Lancaster & Lititz, PA area. Perfect to have a conference, family reunion, family vacation and or a getaway with your spouse.",ChdDSUhNMG9nS0VJQ0FnSUMtaDlXNjdRRRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipNlPIMUjSm4aSbKYBGPJJz8dMT17whzEYjHbJBN=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,"Came here for a conference years ago and visited recently for a 2 night getaway. Had a wonderful relaxing time. Great location to many places in the Lancaster & Lititz, PA area. Perfect to have a conference, family reunion, family vacation and or a getaway with your spouse."
Great place! Indoor and outdoor pools. Great food. Outstanding staff and amenities! We love the place. Lots to do around the area.,ChdDSUhNMG9nS0VJQ0FnSUN3d2NyLXRRRRAB,"https://www.google.com/maps/place/Eden+Resort+%26+Suites/@37.5346621,-86.6444706,6z/data=!4m9!3m8!1s0x89c62345d15c3499:0x2052ca1f95385113!5m2!4m1!1i2!8m2!3d40.0688171!4d-76.2992095!16s%2Fg%2F1tfb2yrq?hl=en",ChIJmTRc0UUjxokRE1E4lR_KUiA,Hotel,5.0,Eden Resort & Suites,https://lh5.googleusercontent.com/p/AF1QipNm8azCo46skVEcOtzRuGJWHvG7XSwQHeZwNP8M=w150-h150-k-no-p,hotel,A Google Maps review about a hotel.,Great place! Indoor and outdoor pools. Great food. Outstanding staff and amenities! We love the place. Lots to do around the area.
Suprisingly pretty good. Have not been to Red Lobster in a long time. Great service from waitress. Meals were good.,ChdDSUhNMG9nS0VJQ0FnSUNteDRLV25nRRAB,"https://www.google.com/maps/place/Red+Lobster/@40.5159247,-80.0423846,14z/data=!4m6!3m5!1s0x8834f356be02e29f:0x541b8406af7cc39b!8m2!3d40.519447!4d-80.004391!16s%2Fg%2F1td2vkbf?hl=en",ChIJn-ICvlbzNIgRm8N8rwaEG1Q,Seafood restaurant,4.0,Red Lobster,https://lh5.googleusercontent.com/p/AF1QipO6SoAk0nxIEWrZ--x511eK5YzhUId1vbaKwIQZ=w150-h150-k-no-p,restaurant,A Google Maps review about a seafood restaurant.,Suprisingly pretty good. Have not been to Red Lobster in a long time. Great service from waitress. Meals were good.
This was very tasty.  Bar Harbor without the scenery.  🙂,ChZDSUhNMG9nS0VJQ0FnSUNzNTViOENnEAE,"https://www.google.com/maps/place/Red+Lobster/@40.5159247,-80.0423846,14z/data=!4m6!3m5!1s0x8834f356be02e29f:0x541b8406af7cc39b!8m2!3d40.519447!4d-80.004391!16s%2Fg%2F1td2vkbf?hl=en",ChIJn-ICvlbzNIgRm8N8rwaEG1Q,Seafood restaurant,4.0,Red Lobster,https://lh5.googleusercontent.com/p/AF1QipP36neqJBA6ZSJnbsmb_gyCksWerzpKQDCdAz11=w150-h150-k-no-p,restaurant,A Google Maps review about a seafood restaurant.,This was very tasty.  Bar Harbor without the scenery.  🙂
I was the 2nd person to order of 10 ppl and the last to get my order after serving everyone one else every bit of their food then there was hair in it,ChZDSUhNMG9nS0VJQ0FnSURodFpYdVR3EAE,"https://www.google.com/maps/place/Red+Lobster/@40.5159247,-80.0423846,14z/data=!4m6!3m5!1s0x8834f356be02e29f:0x541b8406af7cc39b!8m2!3d40.519447!4d-80.004391!16s%2Fg%2F1td2vkbf?hl=en",ChIJn-ICvlbzNIgRm8N8rwaEG1Q,Seafood restaurant,1.0,Red Lobster,https://lh5.googleusercontent.com/p/AF1QipMcUgKrPpZIRW-Q3jt3Ki8UlaFGs2eKEX31TWaT=w150-h150-k-no-p,restaurant,A Google Maps review about a seafood restaurant.,I was the 2nd person to order of 10 ppl and the last to get my order after serving everyone one else every bit of their food then there was hair in it
It was great didn't wait long and the service was phenomenal,ChdDSUhNMG9nS0VJQ0FnSUNzaDV6NjBBRRAB,"https://www.google.com/maps/place/Red+Lobster/@40.5159247,-80.0423846,14z/data=!4m6!3m5!1s0x8834f356be02e29f:0x541b8406af7cc39b!8m2!3d40.519447!4d-80.004391!16s%2Fg%2F1td2vkbf?hl=en",ChIJn-ICvlbzNIgRm8N8rwaEG1Q,Seafood restaurant,5.0,Red Lobster,https://lh5.googleusercontent.com/p/AF1QipMnIXE9h2jMab68079q6s-KdXFjV52rw9l3XRcb=w150-h150-k-no-p,restaurant,A Google Maps review about a seafood restaurant.,It was great didn't wait long and the service was phenomenal
"Great food, friendly service,  fast preparation",ChZDSUhNMG9nS0VJQ0FnSUMya3ZEbVZ3EAE,"https://www.google.com/maps/place/Red+Lobster/@40.5159247,-80.0423846,14z/data=!4m6!3m5!1s0x8834f356be02e29f:0x541b8406af7cc39b!8m2!3d40.519447!4d-80.004391!16s%2Fg%2F1td2vkbf?hl=en",ChIJn-ICvlbzNIgRm8N8rwaEG1Q,Seafood restaurant,5.0,Red Lobster,https://lh5.googleusercontent.com/p/AF1QipOA8ZnFJ5lx8wH4Wh2k0HqFgEaf375ymMStmxP3=w150-h150-k-no-p,restaurant,A Google Maps review about a seafood restaurant.,"Great food, friendly service,  fast preparation"
"I went to an event that offering a free meal by a mattress salesman.
I personally wanted one of the lobster dinners they were advertising so I ordered it after the event was over.
It looked like the lobsters were old, sat out all day then microwaved. A $50/$60 tasteless plate. I sent it back and kept the free meal. That free meal was also tasteless. No seasoning on Anything.
That was an event offered there for several days.
That salesman had to have spent thousands!
My suggestion to him, find another restaurant if he ever came back to Pittsburgh. The best thing offered at Red Lobster that day was the bed because I bought one!!
This is what I got versus what they advertised",ChdDSUhNMG9nS0VJQ0FnSUNSOHBxcW9RRRAB,"https://www.google.com/maps/place/Red+Lobster/@40.5159247,-80.0423846,14z/data=!4m6!3m5!1s0x8834f356be02e29f:0x541b8406af7cc39b!8m2!3d40.519447!4d-80.004391!16s%2Fg%2F1td2vkbf?hl=en",ChIJn-ICvlbzNIgRm8N8rwaEG1Q,Seafood restaurant,1.0,Red Lobster,https://lh5.googleusercontent.com/p/AF1QipNbcBZ1YPlIHEmC_Z2JHnvI54-_77qSAhqHAesM=w150-h150-k-no-p,restaurant,A Google Maps review about a seafood restaurant.,"I went to an event that offering a free meal by a mattress salesman.
I personally wanted one of the lobster dinners they were advertising so I ordered it after the event was over.
It looked like the lobsters were old, sat out all day then microwaved. A $50/$60 tasteless plate. I sent it back and kept the free meal. That free meal was also tasteless. No seasoning on Anything.
That was an event offered there for several days.
That salesman had to have spent thousands!
My suggestion to him, find another restaurant if he ever came back to Pittsburgh. The best thing offered at Red Lobster that day was the bed because I bought one!!
This is what I got versus what they advertised"
"The staff was very friendly and welcoming over the phone when my staff called about a  big order. We placed them online and I was genuinely disappointed. I ordered $75 worth of items including a family feast and i
It was saddening. The fried fish was thin and dry almost overly fried or fried and sat out. Ordered lobster dip and received 3 table spoons of it. The chips were burnt and I had to toss. I expected more for the price and the descriptions online. However I was disappointed, as this was consistent for most of my staff with their orders. However the lobster tail was cooked to perfection. The pico de gallo was acidic and mushy.",ChdDSUhNMG9nS0VJQ0FnSUNLcTgtdDB3RRAB,"https://www.google.com/maps/place/Red+Lobster/@40.5159247,-80.0423846,14z/data=!4m6!3m5!1s0x8834f356be02e29f:0x541b8406af7cc39b!8m2!3d40.519447!4d-80.004391!16s%2Fg%2F1td2vkbf?hl=en",ChIJn-ICvlbzNIgRm8N8rwaEG1Q,Seafood restaurant,2.0,Red Lobster,https://lh5.googleusercontent.com/p/AF1QipPtwI2NxqYuVm4nyrOdV64u1aOArbBnXcmSVSpm=w150-h150-k-no-p,restaurant,A Google Maps review about a seafood restaurant.,"The staff was very friendly and welcoming over the phone when my staff called about a  big order. We placed them online and I was genuinely disappointed. I ordered $75 worth of items including a family feast and i
It was saddening. The fried fish was thin and dry almost overly fried or fried and sat out. Ordered lobster dip and received 3 table spoons of it. The chips were burnt and I had to toss. I expected more for the price and the descriptions online. However I was disappointed, as this was consistent for most of my staff with their orders. However the lobster tail was cooked to perfection. The pico de gallo was acidic and mushy."
"We had the mushroom appetizer, and it was good, and afterwards, Cesar salad was fresh. The main entrées were good except 2 of the lobster tails were over cooked making them tough. It was a tasty dinner but way over priced. Service was good 👍",ChdDSUhNMG9nS0VJQ0FnSUNoM3ZmaHNRRRAB,"https://www.google.com/maps/place/Red+Lobster/@40.5159247,-80.0423846,14z/data=!4m6!3m5!1s0x8834f356be02e29f:0x541b8406af7cc39b!8m2!3d40.519447!4d-80.004391!16s%2Fg%2F1td2vkbf?hl=en",ChIJn-ICvlbzNIgRm8N8rwaEG1Q,Seafood restaurant,3.0,Red Lobster,https://lh5.googleusercontent.com/p/AF1QipMQlFpS7xZxtIznKpuRsec5xSj-sihtmphDADma=w150-h150-k-no-p,restaurant,A Google Maps review about a seafood restaurant.,"We had the mushroom appetizer, and it was good, and afterwards, Cesar salad was fresh. The main entrées were good except 2 of the lobster tails were over cooked making them tough. It was a tasty dinner but way over priced. Service was good 👍"
